"NOME_STRUT","DS_ATS","DS_ASST","COMUNE","PROV","LAT","LONG_","ID_struttura","original","ID_erogatore","check","n","ID_group"
"PO ASOLA E BOZZOLO (STAB ASOLA)-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB. PSICHIATRIA - ASOLA)","ATS DELLA VAL PADANA","ASST DI MANTOVA","ASOLA","MN",45.2237223,10.4120074,7691,"AMB. PSICHIATRIA - ASOLA",629,TRUE,1,1
"CENTRO DI FISIOLOGIA SPORTIVA STUDIO MEDICO ASSOCIATO DEI DOTTORI PIERO E ANNA AGHEMO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4790416,9.2012958,720,"CENTRO DI FISIOLOGIA SPORTIVA",630,TRUE,1,1
"CARLO POMA-PSICHIATRIA-1-CPS-1 (CPS. PSICHIATRIA - MANTOVA)","ATS DELLA VAL PADANA","ASST DI MANTOVA","MANTOVA","MN",45.15009,10.7861,3213,"CPS. PSICHIATRIA - MANTOVA",631,TRUE,1,1
"PRESIDIO OSPEDALIERO OSPEDALE NIGUARDA CA' GRANDA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CENTRO ODONTOSTOMATOLOGICO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA","MILANO","MI",45.51883,9.16365,2851,"CENTRO ODONTOSTOMATOLOGICO",638,TRUE,1,1
"CENTRO MEDICO DI PAVIA-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (CENTRO RIAB. VISIVA MAUGERI)","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.2035,9.14266,3407,"CENTRO RIAB. VISIVA MAUGERI",640,TRUE,1,1
"PO DI ISEO (UNICO PO CON STAB PALAZZOLO)-EMODIALISI-1-CAL-1 (C.A.D. ISEO)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","ISEO","BS",45.66085,10.04917,2691,"C.A.D. ISEO",641,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-EMODIALISI-1-CAL-2 (C.A.L. - MORBEGNO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","MORBEGNO","SO",46.13389,9.57433,3137,"C.A.L. - MORBEGNO",642,TRUE,1,1
"PRESIDIO SANT'ANNA-NEFROLOGIA-1-CAL-1 (CAL DI LONGONE AL SEGRINO)","ATS DELL'INSUBRIA","ASST LARIANA","LONGONE AL SEGRINO","CO",45.8172857,9.254204,3130,"CAL DI LONGONE AL SEGRINO",643,TRUE,1,1
"CASA DI CURA FONDAZIONE GAETANO E PIERA BORGHI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CASA DI CURA FONDAZIONE GAETANO E PIERA BORGHI SRL)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","BREBBIA","VA",45.832973,8.6586922,3117,"CASA DI CURA FONDAZIONE GAETANO E PIERA BORGHI SRL",645,TRUE,1,1
"PO DI PALAZZOLO S/O (STAB DEL PO DI ISEO)-EMODIALISI-1-CAL-1 (C.A.D. PALAZZOLO)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","PALAZZOLO SULL'OGLIO","BS",45.60009,9.88596,2700,"C.A.D. PALAZZOLO",646,TRUE,1,1
"ODONTOIATRICO SEREGNO SRL","ATS DELLA BRIANZA","ASST DELLA BRIANZA","SEREGNO","MB",45.6512169,9.2040958,814,"ODONTOIATRICO SEREGNO SRL",648,TRUE,1,1
"MEDICAL SPORT","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","BRESCIA","BS",45.5513986,10.183661,743,"MEDICAL SPORT",649,TRUE,1,1
"OSPEDALE CIVILE DESTRA SECCHIA-EMODIALISI-1-CAL-1 (C.A.L. - BORGO MANTOVANO)","ATS DELLA VAL PADANA","ASST DI MANTOVA","BORGO MANTOVANO","MN",45.03374,11.11883,3003,"C.A.L. - BORGO MANTOVANO",651,TRUE,1,1
"PRESIDIO SANT'ANNA-PSICHIATRIA-1-CPS-1 (CPS COMO)","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.79022,9.09,3522,"CPS COMO",654,TRUE,1,1
"PRESIDIO OSPEDALIERO DI MONTICHIARI-POLIAMBULATORIO DI MEDICINA SPORTIVA-1-AMBULATORIO DI MEDICINA SPORTIVA-1 (AMBULATORIO DI MED.SPORTIVA-MONTICHIARI)","ATS DI BRESCIA","ASST DEL GARDA","MONTICHIARI","BS",45.41061,10.40651,2615,"AMBULATORIO DI MED.SPORTIVA-MONTICHIARI",658,TRUE,1,1
"AMB. OSPEDALIERO - PSICHIATRIA 1 - CONSULENZA MMG","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA","MILANO","MI",45.5092318,9.1886947,74,"AMB. OSPEDALIERO - PSICHIATRIA 1 - CONSULENZA MMG",659,TRUE,1,1
"CENTRO MEDICINA DELLO SPORT ASL MONZA E BRIANZA","ATS DELLA BRIANZA","ASST DI MONZA","BRUGHERIO","MB",45.55723,9.30116,8113,"CENTRO MEDICINA DELLO SPORT ASL MONZA E BRIANZA",660,TRUE,1,1
"PO ASOLA E BOZZOLO (STAB ASOLA)-PSICHIATRIA-1-CPS-1 (C.P.S. PSICH.-CASTIGLIONE D/S)","ATS DELLA VAL PADANA","ASST DI MANTOVA","CASTIGLIONE DELLE STIVIERE","MN",45.3890381,10.4926631,2997,"C.P.S. PSICH.-CASTIGLIONE D/S",661,TRUE,1,1
"OSPEDALE S. GERARDO DI MONZA-NEFROLOGIA-1-CAL-2 (CAL-CENTRO ASSISTENZA LIMITATA LISSONE)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","LISSONE","MB",45.61994,9.23761,3429,"CAL-CENTRO ASSISTENZA LIMITATA LISSONE",663,TRUE,1,1
"PRESIDIO OSPEDALIERO ""OSPEDALE DI CIRCOLO"" DI BUSTO ARSIZIO-NEFROLOGIA-1-AMBULATORIO PRINCIPALE-1 (SERV.EMODIALISI-P.O.BUSTO A.)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","BUSTO ARSIZIO","VA",45.62347809,8.84665176,2988,"SERV.EMODIALISI-P.O.BUSTO A.",664,TRUE,1,1
"FONDAZIONE ISTITUTO NEUROLOGICO NAZIONALE CASIMIRO MONDINO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. IRCCS MONDINO)","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.2027,9.13356,3408,"POLIAMB. IRCCS MONDINO",667,TRUE,1,1
"OSPEDALE SAN PAOLO-NEFROLOGIA-1-CAL-2 (C.A.L. -  V.LE LAZIO - ROZZANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","ROZZANO","MI",45.3869797,9.1598214,3624,"C.A.L. -  V.LE LAZIO - ROZZANO",668,TRUE,1,1
"CENTRO DI MEDICINA DELLO SPORT SEBINO DI SORLINI EMILIA & C SAS","ATS DI BERGAMO","ASST DI BERGAMO EST","LOVERE","BG",45.8170845,10.0684448,857,"CENTRO DI MEDICINA DELLO SPORT SEBINO DI SORLINI EMILIA & C SAS",669,TRUE,1,1
"MEDICINA ISBER","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","VARESE","VA",45.82223,8.83155,762,"MEDICINA ISBER",671,TRUE,1,1
"UNICO PRESIDIO CANTÙ - MARIANO (STAB DI MARIANO COMENSE)-EMODIALISI-1-CAL-1 (CAL DI MARIANO COMENSE)","ATS DELL'INSUBRIA","ASST LARIANA","MARIANO COMENSE","CO",45.6911,9.18546,3059,"CAL DI MARIANO COMENSE",674,TRUE,1,1
"NUOVO OSPEDALE DI VIMERCATE-NEFROLOGIA-1-CAL-1 (C.A.L. DI AGRATE BRIANZA)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","AGRATE BRIANZA","MB",45.57373,9.35496599,3505,"C.A.L. DI AGRATE BRIANZA",675,TRUE,1,1
"NEPHROCARE SPA-NEFROLOGIA-1-CAL-1 (U.O. EMODIALISI SARNICO)","ATS DI BERGAMO","ASST DI BERGAMO EST","SARNICO","BG",45.67039,9.95526,3260,"U.O. EMODIALISI SARNICO",680,TRUE,1,1
"SERVIZIO MEDICINA SPORT","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.79022,9.09,29,"SERVIZIO MEDICINA SPORT",681,TRUE,1,1
"PRESIDIO OSPEDALIERO OSPEDALE NIGUARDA CA' GRANDA-NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE)-1-CAL-1 (C.A.L. - CORSICO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","CORSICO","MI",45.4447818,9.1126106,3483,"C.A.L. - CORSICO",684,TRUE,1,1
"OSPEDALE SAN PAOLO-PSICHIATRIA-2-CPS-1 (CPS AREA EST OVADA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4334686,9.1580283,3565,"CPS AREA EST OVADA",685,TRUE,1,1
"DENTAL CENTER STUDIO DENTISTICO DOTT.SSA CRISTINA ABBIATI","ATS DI PAVIA","ASST DI PAVIA","CASORATE PRIMO","PV",45.31268,9.02218,1023,"DENTAL CENTER STUDIO DENTISTICO DOTT.SSA CRISTINA ABBIATI",687,TRUE,1,1
"PRESIDIO OSPEDALIERO DI MELZO-GORGONZOLA (STAB DI GORGONZOLA)-EMODIALISI-1-CAL-1 (CAL GORGONZOLA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","GORGONZOLA","MI",45.53461,9.41287,2825,"CAL GORGONZOLA",688,TRUE,1,1
"OSPEDALE S. GERARDO DI MONZA-NEFROLOGIA-1-CAL-1 (CAL-CENTRO ASSISTENZA LIMITATA MONZA)","ATS DELLA BRIANZA","ASST DI MONZA","MONZA","MB",45.60047,9.25998,3432,"CAL-CENTRO ASSISTENZA LIMITATA MONZA",690,TRUE,1,1
"OSPEDALE SAN PAOLO-NEFROLOGIA-1-CAL-1 (C.A.L. - MOMPIANI - MILANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.437857,9.2221642,3559,"C.A.L. - MOMPIANI - MILANO",694,TRUE,1,1
"CAD/CAL DI VIA NAPOLEONA","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.79022,9.09,31,"CAL DI VIA NAPOLEONA",697,TRUE,1,1
"IL PUNTO MEDICO SPORTIVO SRL","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","GORLE","BG",45.69627,9.71043,862,"IL PUNTO MEDICO SPORTIVO SRL",700,TRUE,1,1
"PRESIDIO OSPEDALIERO DI CASTIGLIONE D/STIVIERE-EMODIALISI-2-CAL-1 (U.O. EMODIALISI - CAL)","ATS DELLA VAL PADANA","ASST DI MANTOVA","CASTIGLIONE DELLE STIVIERE","MN",45.3890381,10.4926631,3339,"U.O. EMODIALISI - CAL",707,TRUE,1,1
"CENTRO MED. SPORT MORBEGNO","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","MORBEGNO","SO",46.13389,9.57433,38,"CENTRO MED. SPORT MORBEGNO",709,TRUE,1,1
"PRESIDIO OSPEDALIERO ""OSPEDALE DI CIRCOLO GALMARINI"" DI TRADATE-SERVIZIO DI MEDICINA DI LABORATORIO-1-SMEL-1 (SERV.EMODIALISI-P.O.TRADATE)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","TRADATE","VA",45.72344,8.90082,3295,"SERV.EMODIALISI-P.O.TRADATE",712,TRUE,1,1
"OSPEDALE ""ROSSI"" - CASALPUSTERLENGO-POLIAMBULATORIO DI MEDICINA SPORTIVA-1-AMBULATORIO DI MEDICINA SPORTIVA-1 (AMB.MED.SPORT.CASALPUSTERLENGO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","CASALPUSTERLENGO","LO",45.16924402,9.6502918,2899,"AMB.MED.SPORT.CASALPUSTERLENGO",713,TRUE,1,1
"OSPEDALE ""ROSSI"" - CASALPUSTERLENGO-EMODIALISI-1-CAL-1 (CAL DIALISI - CASALPUSTERLENGO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","CASALPUSTERLENGO","LO",45.16924402,9.6502918,2833,"CAL DIALISI - CASALPUSTERLENGO",714,TRUE,1,1
"PRESIDIO OSPEDALE S. MARTA-EMODIALISI-1-CAL-1 (C.A.L. RIVOLTA D'ADDA)","ATS DELLA VAL PADANA","ASST DI CREMA","RIVOLTA D'ADDA","CR",45.4683641,9.5132409,3224,"C.A.L. RIVOLTA D'ADDA",715,TRUE,1,1
"CEDAM MEDICAL CENTER BRESSO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST NORD MILANO","BRESSO","MI",45.54414,9.18859,1669,"CEDAM MEDICAL CENTER BRESSO",716,TRUE,1,1
"CENTRO MEDICINA SPORTIVA S.DONATO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","SAN DONATO MILANESE","MI",45.42036,9.26225,101,"CENTRO MEDICINA SPORTIVA S.DONATO",718,TRUE,1,1
"PRESIDIO DEL VERBANO (OSP LUINI CONFALONIERI) LUINO-EMODIALISI-1-CAL-1 (C.A.L. LUINO)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","LUINO","VA",45.9973738,8.7462549,2912,"C.A.L. LUINO",720,TRUE,1,1
"OSPEDALE DI LENO (STAB DEL PO DI MANERBIO)-POLIAMBULATORIO DI MEDICINA SPORTIVA-1-AMBULATORIO DI MEDICINA SPORTIVA-1 (AMBULATORIO MEDICINA DELLO SPORT)","ATS DI BRESCIA","ASST DEL GARDA","LENO","BS",45.36551,10.21723,2776,"AMBULATORIO MEDICINA DELLO SPORT",721,TRUE,1,1
"AMBULATORIO MEDICO DI RADIODIAGNOSTICA E TERAPIA FISICA S.R.L.","ATS DI PAVIA","ASST DI PAVIA","VIGEVANO","PV",45.31985,8.84967,1024,"AMBULATORIO MEDICO DI RADIODIAGNOSTICA E TERAPIA FISICA S.R.L.",725,TRUE,1,1
"OSPEDALE SAN LEOPOLDO MANDIC  MERATE-EMODIALISI-1-CAL-1 (C.A.L. - MERATE)","ATS DELLA BRIANZA","ASST DI LECCO","MERATE","LC",45.6968439,9.42706712,3283,"C.A.L. - MERATE",726,TRUE,1,1
"C.A.L. - OGGIONO","ATS DELLA BRIANZA","ASST DI LECCO","OGGIONO","LC",45.79038,9.33795,127,"C.A.L. - OGGIONO",727,TRUE,1,1
"OSPEDALE DI LENO (STAB DEL PO DI MANERBIO)-MEDICINA GENERALE-1-AMBULATORIO PRINCIPALE-1 (CENTRO DIABETICO PONTEVICO)","ATS DI BRESCIA","ASST DEL GARDA","PONTEVICO","BS",45.27445,10.09022,2769,"CENTRO DIABETICO PONTEVICO",729,TRUE,1,1
"PRESIDIO OSPEDALIERO OGLIO PO-EMODIALISI-1-CAL-1 (CAL OSP.OGLIO PO)","ATS DELLA VAL PADANA","ASST DI CREMONA","CASALMAGGIORE","CR",44.97422,10.45989,2780,"CAL OSP.OGLIO PO",733,TRUE,1,1
"OSPEDALE  UMBERTO I°  BELLANO-EMODIALISI-4-CAL-1 (C.A.L. - BELLANO)","ATS DELLA BRIANZA","ASST DI LECCO","BELLANO","LC",46.0482531,9.3068703,3286,"C.A.L. - BELLANO",734,TRUE,1,1
"OSPEDALE TREVIGLIO CARAVAGGIO-NEFROLOGIA-1-CAL-1 (CENTRO DIALISI AD ASSISTENZA LIMITATA)","ATS DI BERGAMO","ASST DI BERGAMO OVEST","ROMANO DI LOMBARDIA","BG",45.51968,9.7518,3646,"CENTRO DIALISI AD ASSISTENZA LIMITATA",735,TRUE,1,1
"MEDICAL FITNESS CHIARI","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","CHIARI","BS",45.5413,9.94223,902,"MEDICAL FITNESS CHIARI",736,TRUE,1,1
"OSPEDALE DI VALLE CAMONICA - STABILIMENTO DI ESINE-NEFROLOGIA-1-CAL-1 (CAL DARFO BOARIO TERME)","ATS DELLA MONTAGNA","ASST DELLA VALCAMONICA","DARFO BOARIO TERME","BS",45.8792446,10.1810511,3274,"CAL DARFO BOARIO TERME",738,TRUE,1,1
"PRESIDIO DEL VERBANO (OSP CAUSA PIA LUVINI) CITTIGLIO-EMODIALISI-1-CAL-1 (C.A.L. CITTIGLIO)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","CITTIGLIO","VA",45.89456,8.66754,2908,"C.A.L. CITTIGLIO",740,TRUE,1,1
"STABILIMENTO OSPEDALIERO DI  CUGGIONO-EMODIALISI-1-CAL-1 (C.A.L. CUGGIONO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","CUGGIONO","MI",45.5097615,8.821516,2527,"C.A.L. CUGGIONO",742,TRUE,1,1
"CENTRO FISIOTERAPICO VALSASSINESE DI CAUCIA E C.SAS","ATS DELLA BRIANZA","ASST DI LECCO","INTROBIO","LC",45.9758,9.44838,845,"CENTRO FISIOTERAPICO VALSASSINESE",743,TRUE,1,1
"OSPEDALE PAPA GIOVANNI XXIII-NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE)-1-CAL-3 (C.A.L. SAN GIOVANNI BIANCO)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","SAN GIOVANNI BIANCO","BG",45.87109345,9.65391739,3577,"C.A.L. SAN GIOVANNI BIANCO",744,TRUE,1,1
"VIBIMEDICA SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST NORD MILANO","BRESSO","MI",45.54206,9.18877,619,"VIBIMEDICA",745,TRUE,1,1
"OSPEDALE DI SUZZARA SPA-EMODIALISI-1-CAL-1 (EMODIALISI - CENTRO ASSISTENZA LIMITATA)","ATS DELLA VAL PADANA","ASST DI MANTOVA","SUZZARA","MN",44.9867852,10.7521243,3399,"EMODIALISI - CENTRO ASSISTENZA LIMITATA",746,TRUE,1,1
"OSPEDALE DI LENO (STAB DEL PO DI MANERBIO)-PSICHIATRIA-1-CPS-1 (CPS LENO)","ATS DI BRESCIA","ASST DEL GARDA","LENO","BS",45.366,10.21741,2774,"CPS LENO",749,TRUE,1,1
"OSPEDALE ERBA - RENALDI DI MENAGGIO-EMODIALISI-1-CAL-1 (CAL DI MENAGGIO)","ATS DELL'INSUBRIA","ASST LARIANA","MENAGGIO","CO",46.0185038,9.2256073,3193,"CAL DI MENAGGIO",751,TRUE,1,1
"OSPEDALE PAPA GIOVANNI XXIII-NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE)-1-CAL-2 (C.A.L. VIA BORGO PALAZZO)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.69250853,9.6961145,3572,"C.A.L. VIA BORGO PALAZZO",752,TRUE,1,1
"OSPEDALE PAPA GIOVANNI XXIII-PSICHIATRIA-2-AMBULATORIO PRINCIPALE-2 (AMB DISTURBI ANSIOSI DEPRES)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.6957,9.66244,3641,"AMB DISTURBI ANSIOSI DEPRES",753,TRUE,1,1
"POLIAMBULATORIO - MANDELLO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (AMB. PSICHIATRIA - MANDELLO)","ATS DELLA BRIANZA","ASST DI LECCO","MANDELLO DEL LARIO","LC",45.9180649,9.3225857,3347,"AMB. PSICHIATRIA - MANDELLO",754,TRUE,1,1
"AMB. PSICHIATRIA - OSTIGLIA","ATS DELLA VAL PADANA","ASST DI MANTOVA","OSTIGLIA","MN",45.0659324,11.1349743,182,"AMB. PSICHIATRIA - OSTIGLIA",755,TRUE,1,1
